tone_label,tone_name,tts_model,tsne_x,tsne_y
5,không dấu,audio_mms_output,-64.72762,43.815044
5,không dấu,audio_espeak,93.40857,-23.727076
5,không dấu,audio_mms_output,9.287275,86.12941
5,không dấu,VieNEU-TTS,-6.040715,-1.8593594
3,ngã,audio_mms_output,-14.327906,49.048656
5,không dấu,audio_espeak,70.313896,-46.49544
5,không dấu,edge-tts_man,13.969276,-3.8578358
5,không dấu,audio_espeak,72.57753,20.909792
5,không dấu,VieNEU-TTS,-29.791645,95.66203
5,không dấu,edge-tts_woman,-67.948845,-68.98997
5,không dấu,edge-tts_woman,3.6788564,-38.27271
5,không dấu,edge-tts_woman,-46.46254,-79.03037
4,nặng,audio_espeak,35.18171,-35.3919
5,không dấu,VieNEU-TTS,-20.857422,8.10518
5,không dấu,edge-tts_woman,-37.838192,-64.21356
5,không dấu,VieNEU-TTS,9.028597,28.960657
4,nặng,edge-tts_man,-50.69808,-33.24844
5,không dấu,VieNEU-TTS,53.720695,46.21634
5,không dấu,audio_espeak,32.49645,-22.440348
5,không dấu,audio_espeak,65.69592,8.530014
5,không dấu,edge-tts_woman,-3.0355911,-67.14471
5,không dấu,edge-tts_man,-6.4028544,-13.197499
5,không dấu,edge-tts_man,-87.486565,11.022037
5,không dấu,audio_mms_output,-26.397255,33.294178
5,không dấu,edge-tts_woman,-4.0205574,-98.12572
5,không dấu,VieNEU-TTS,51.05463,55.718937
5,không dấu,audio_mms_output,-56.47169,21.713217
5,không dấu,audio_mms_output,-63.488194,63.75729
5,không dấu,audio_mms_output,9.904455,34.261948
5,không dấu,edge-tts_man,1.2517575,-16.153233
5,không dấu,VieNEU-TTS,1.4068347,81.22262
5,không dấu,audio_espeak,79.36574,-11.272084
5,không dấu,edge-tts_man,-68.45031,-15.290237
5,không dấu,audio_espeak,31.317253,-56.735973
5,không dấu,edge-tts_woman,8.251056,-47.336876
4,nặng,VieNEU-TTS,-30.59085,34.3383
5,không dấu,audio_mms_output,-9.364584,102.783325
5,không dấu,edge-tts_woman,16.783213,-71.38455
5,không dấu,audio_espeak,81.97154,56.745716
1,huyền,edge-tts_woman,49.795483,20.676455
5,không dấu,audio_mms_output,-60.635445,44.56269
1,huyền,audio_espeak,74.840416,62.58566
1,huyền,edge-tts_woman,-30.32623,-54.74129
5,không dấu,VieNEU-TTS,-24.552536,18.454594
5,không dấu,audio_espeak,61.916203,-27.079336
5,không dấu,VieNEU-TTS,-14.735628,9.800002
5,không dấu,edge-tts_man,-88.50527,-6.673123
5,không dấu,VieNEU-TTS,49.849598,56.81762
5,không dấu,edge-tts_man,-85.75924,6.938785
5,không dấu,edge-tts_man,-85.80703,11.848621
5,không dấu,audio_mms_output,9.677129,14.20231
5,không dấu,edge-tts_man,9.408185,-20.117249
5,không dấu,audio_mms_output,0.7570416,90.64865
5,không dấu,edge-tts_man,-44.083275,-4.1005626
5,không dấu,edge-tts_man,-71.963974,-45.111893
5,không dấu,audio_mms_output,-29.40944,54.283432
5,không dấu,edge-tts_man,-68.04314,-13.010492
5,không dấu,edge-tts_woman,19.88967,-73.14618
5,không dấu,audio_espeak,78.47865,-21.034634
4,nặng,audio_espeak,61.674675,-15.847351
5,không dấu,audio_espeak,82.055786,-22.861397
3,ngã,edge-tts_man,-60.17985,-22.087128
5,không dấu,edge-tts_man,-39.621555,-19.685625
0,sắc,edge-tts_man,-51.542683,-33.150974
5,không dấu,VieNEU-TTS,-8.363524,23.152128
5,không dấu,VieNEU-TTS,-1.9522562,68.27546
5,không dấu,edge-tts_woman,-36.04731,-69.865135
5,không dấu,edge-tts_man,-74.25817,-40.766315
5,không dấu,edge-tts_man,-46.437294,-44.989014
5,không dấu,VieNEU-TTS,68.3245,70.37847
5,không dấu,audio_mms_output,4.193428,36.400574
4,nặng,audio_espeak,45.654377,-0.110391065
5,không dấu,audio_espeak,77.37413,-39.751938
1,huyền,edge-tts_woman,-41.164783,-77.510994
1,huyền,audio_espeak,58.292824,3.6123621
4,nặng,VieNEU-TTS,-14.599724,97.76087
5,không dấu,edge-tts_man,5.708033,-11.394893
0,sắc,audio_espeak,59.288517,21.207556
5,không dấu,audio_espeak,55.259377,12.90142
5,không dấu,VieNEU-TTS,-30.723465,79.614914
5,không dấu,audio_espeak,94.54543,-19.364902
3,ngã,audio_mms_output,-8.1715975,72.87733
1,huyền,audio_espeak,65.11639,8.963449
1,huyền,edge-tts_man,8.663114,-25.368122
4,nặng,audio_mms_output,-19.864082,-46.457344
5,không dấu,edge-tts_woman,-11.60963,-77.39659
1,huyền,audio_mms_output,9.2599325,77.8215
2,hỏi,VieNEU-TTS,-12.380256,63.504494
5,không dấu,edge-tts_woman,13.057894,-92.40576
5,không dấu,edge-tts_man,-70.80532,-39.37794
5,không dấu,edge-tts_woman,-8.714875,-104.19446
5,không dấu,edge-tts_man,49.710747,19.74558
2,hỏi,VieNEU-TTS,-35.51701,20.522339
1,huyền,audio_espeak,49.74297,11.231994
5,không dấu,edge-tts_man,-74.59466,-27.690067
5,không dấu,edge-tts_man,-89.73491,-15.10022
5,không dấu,edge-tts_woman,86.68638,53.768425
5,không dấu,VieNEU-TTS,-18.269146,74.86449
5,không dấu,edge-tts_woman,-21.982569,-85.51924
5,không dấu,VieNEU-TTS,65.56973,61.334766
5,không dấu,audio_mms_output,-11.115827,92.440796
4,nặng,audio_espeak,51.198364,1.1049385
5,không dấu,audio_mms_output,-19.855026,85.929665
5,không dấu,audio_espeak,66.86518,-25.057657
5,không dấu,audio_mms_output,-19.348207,80.56941
5,không dấu,VieNEU-TTS,-49.03148,27.801222
1,huyền,audio_espeak,35.625,-5.862147
5,không dấu,audio_mms_output,2.7998376,4.057628
5,không dấu,audio_espeak,86.1593,-29.136616
5,không dấu,audio_mms_output,-20.765978,10.879676
5,không dấu,audio_espeak,76.60062,-29.205782
0,sắc,audio_espeak,74.3692,16.461287
5,không dấu,edge-tts_woman,-11.824999,-68.727455
5,không dấu,edge-tts_man,-46.60574,-31.527102
5,không dấu,audio_mms_output,-61.198612,67.54471
5,không dấu,edge-tts_woman,20.738628,-70.55823
5,không dấu,VieNEU-TTS,-38.571014,84.54407
1,huyền,audio_espeak,31.102585,-63.955887
5,không dấu,edge-tts_man,46.256714,9.291295
5,không dấu,edge-tts_woman,-14.510482,-81.46201
4,nặng,VieNEU-TTS,-50.835453,-40.72558
5,không dấu,edge-tts_woman,-24.815912,-99.22003
5,không dấu,audio_mms_output,-53.61234,42.252262
5,không dấu,edge-tts_man,-83.59363,-2.3255136
4,nặng,VieNEU-TTS,-7.94963,74.8032
5,không dấu,audio_mms_output,21.181074,74.18179
5,không dấu,edge-tts_man,-92.13357,6.8508677
0,sắc,VieNEU-TTS,18.945795,78.74304
5,không dấu,edge-tts_man,-67.35016,2.1558056
5,không dấu,audio_espeak,98.33381,-37.30693
5,không dấu,edge-tts_woman,-18.467085,-109.70093
5,không dấu,edge-tts_woman,16.6933,-88.683815
1,huyền,VieNEU-TTS,-30.633896,48.340515
0,sắc,edge-tts_woman,-20.759605,-82.140205
5,không dấu,audio_mms_output,-23.738752,57.561497
5,không dấu,VieNEU-TTS,14.702219,58.599304
0,sắc,VieNEU-TTS,-22.007912,40.140633
5,không dấu,audio_mms_output,-66.228195,28.127838
0,sắc,edge-tts_man,-63.578712,-45.849907
5,không dấu,audio_espeak,65.17468,-19.10338
4,nặng,VieNEU-TTS,31.02655,75.047745
5,không dấu,edge-tts_man,-72.8732,4.9480753
5,không dấu,audio_espeak,30.565462,-57.893604
5,không dấu,edge-tts_woman,-22.23166,-75.133736
5,không dấu,audio_mms_output,49.40333,38.333702
5,không dấu,audio_mms_output,30.469694,23.7253
5,không dấu,audio_espeak,73.943,-73.1003
5,không dấu,edge-tts_man,-29.883133,-50.815964
5,không dấu,edge-tts_woman,12.880113,-75.09586
5,không dấu,VieNEU-TTS,-62.25193,9.999945
5,không dấu,edge-tts_man,-88.94996,-5.677164
1,huyền,audio_mms_output,2.7891545,27.82031
0,sắc,edge-tts_woman,71.33711,42.464375
5,không dấu,edge-tts_woman,-9.172813,-79.71868
0,sắc,audio_mms_output,49.412785,44.036175
0,sắc,audio_espeak,88.533295,37.37577
5,không dấu,audio_mms_output,-58.214314,73.654015
3,ngã,edge-tts_man,-64.13493,-41.220047
5,không dấu,edge-tts_woman,-3.8229487,-78.865204
1,huyền,edge-tts_woman,4.6407137,-37.076187
1,huyền,audio_mms_output,-15.905495,13.666538
5,không dấu,edge-tts_man,-20.902508,-31.589083
5,không dấu,VieNEU-TTS,-22.145737,101.29417
5,không dấu,audio_espeak,65.29468,-77.326065
5,không dấu,audio_mms_output,-46.703053,27.473711
4,nặng,edge-tts_man,-59.900677,-2.919062
5,không dấu,edge-tts_man,-69.56167,-14.915623
5,không dấu,edge-tts_man,-68.638954,1.5369729
5,không dấu,edge-tts_woman,-52.1273,-69.06912
4,nặng,edge-tts_man,28.13563,12.07646
5,không dấu,edge-tts_man,-80.15036,4.236394
5,không dấu,edge-tts_woman,-23.002886,-72.30397
5,không dấu,VieNEU-TTS,7.5039387,23.374067
5,không dấu,VieNEU-TTS,-29.57135,13.598188
5,không dấu,edge-tts_woman,-66.18748,-72.59488
3,ngã,audio_espeak,95.33815,-13.8231535
2,hỏi,audio_mms_output,-21.508856,17.489172
5,không dấu,audio_mms_output,4.135577,32.434544
0,sắc,edge-tts_man,-13.1156225,-38.164894
5,không dấu,edge-tts_woman,-18.540144,-86.84242
5,không dấu,edge-tts_woman,-26.770973,-92.688484
4,nặng,edge-tts_man,-8.007678,-11.778194
5,không dấu,audio_mms_output,-40.16362,55.35536
5,không dấu,edge-tts_woman,-69.79649,-67.61955
5,không dấu,audio_mms_output,-29.305506,91.15945
5,không dấu,edge-tts_woman,-14.002758,-70.63228
0,sắc,edge-tts_man,-60.229935,-50.36952
1,huyền,edge-tts_man,-61.96705,-30.896242
5,không dấu,edge-tts_man,3.2994924,-20.70487
5,không dấu,audio_mms_output,-50.29813,64.70616
1,huyền,edge-tts_man,-57.084972,-49.656258
0,sắc,edge-tts_woman,74.47032,68.69823
0,sắc,edge-tts_woman,86.3154,56.359707
5,không dấu,VieNEU-TTS,1.9070033,29.395317
5,không dấu,edge-tts_man,-54.856174,-36.494644
5,không dấu,audio_espeak,30.655035,-63.98612
5,không dấu,audio_mms_output,-2.1157224,65.756035
5,không dấu,edge-tts_woman,-9.493521,-61.87486
5,không dấu,edge-tts_man,-28.697361,-21.423355
5,không dấu,VieNEU-TTS,-32.111828,84.56292
0,sắc,audio_mms_output,0.98015773,58.46337
5,không dấu,audio_mms_output,8.175034,73.711754
5,không dấu,edge-tts_man,-69.179855,-0.15241574
5,không dấu,audio_espeak,72.942535,-48.439377
5,không dấu,edge-tts_man,-62.95068,-31.534485
5,không dấu,audio_espeak,73.296684,-77.62636
5,không dấu,audio_espeak,97.8766,-28.187588
0,sắc,VieNEU-TTS,-10.189476,69.57855
5,không dấu,edge-tts_woman,88.84842,43.034443
5,không dấu,audio_espeak,30.541275,-27.816286
5,không dấu,audio_mms_output,-8.053926,7.7658114
5,không dấu,audio_espeak,57.71849,-4.649134
5,không dấu,VieNEU-TTS,-40.94348,71.80872
0,sắc,edge-tts_woman,-49.876923,-80.945816
1,huyền,edge-tts_man,-66.35755,-31.034615
5,không dấu,VieNEU-TTS,5.1936817,24.542
5,không dấu,VieNEU-TTS,19.226418,52.440247
5,không dấu,audio_mms_output,23.060715,80.46644
5,không dấu,VieNEU-TTS,17.37304,90.02525
5,không dấu,audio_espeak,75.58478,-5.261997
5,không dấu,audio_espeak,69.928665,-36.432022
5,không dấu,edge-tts_woman,-55.92303,-73.66828
5,không dấu,audio_espeak,38.817955,-11.270875
5,không dấu,edge-tts_man,-8.193879,-18.772682
5,không dấu,audio_espeak,43.58092,-78.99127
3,ngã,edge-tts_woman,-12.249305,-43.33174
5,không dấu,edge-tts_man,-5.1286335,-17.362732
5,không dấu,audio_espeak,82.94923,-55.6153
5,không dấu,edge-tts_woman,-21.41327,-112.07469
4,nặng,edge-tts_man,-43.03518,-30.676281
5,không dấu,edge-tts_man,-90.3947,-5.807364
5,không dấu,audio_mms_output,-50.444744,22.413406
5,không dấu,edge-tts_man,10.794604,-10.700362
5,không dấu,edge-tts_woman,-3.1156678,-74.07672
5,không dấu,edge-tts_man,-15.116767,-33.407715
5,không dấu,edge-tts_man,-21.713266,-13.282337
5,không dấu,audio_espeak,64.7913,-41.79637
5,không dấu,audio_mms_output,-0.29400507,-2.5455866
5,không dấu,VieNEU-TTS,-37.13455,23.203295
5,không dấu,VieNEU-TTS,48.48636,37.632973
5,không dấu,edge-tts_woman,-14.853707,-101.68258
5,không dấu,VieNEU-TTS,10.081608,34.431915
3,ngã,VieNEU-TTS,-16.391117,97.10327
5,không dấu,VieNEU-TTS,-20.306093,54.565964
5,không dấu,edge-tts_woman,-23.393517,-77.33077
5,không dấu,edge-tts_woman,32.2054,10.07621
5,không dấu,audio_mms_output,-36.55137,13.745273
2,hỏi,audio_mms_output,-16.141956,5.1519237
5,không dấu,VieNEU-TTS,-50.35077,54.09666
5,không dấu,audio_espeak,73.048965,-2.5578506
1,huyền,edge-tts_woman,76.08921,30.583399
5,không dấu,edge-tts_man,-14.944997,-34.640617
5,không dấu,audio_mms_output,-10.139379,99.21727
4,nặng,VieNEU-TTS,-20.44629,100.98113
5,không dấu,VieNEU-TTS,-41.434204,28.620028
5,không dấu,audio_mms_output,-49.602383,43.507954
5,không dấu,edge-tts_man,-96.75301,-4.3534894
3,ngã,VieNEU-TTS,27.443579,80.21515
5,không dấu,audio_mms_output,-22.483149,-0.6811534
5,không dấu,audio_espeak,87.99251,-23.6674
5,không dấu,edge-tts_woman,22.43035,-71.47578
4,nặng,edge-tts_woman,-50.387413,-57.97525
5,không dấu,audio_mms_output,-29.745388,46.588867
5,không dấu,audio_mms_output,7.553628,68.99963
5,không dấu,edge-tts_woman,24.198362,-70.590416
5,không dấu,VieNEU-TTS,46.498165,52.5686
5,không dấu,VieNEU-TTS,-33.755825,37.357067
5,không dấu,VieNEU-TTS,51.204613,64.18978
5,không dấu,VieNEU-TTS,9.458214,49.757538
2,hỏi,audio_espeak,71.91388,8.2961445
5,không dấu,edge-tts_woman,-5.594855,-80.04211
5,không dấu,audio_mms_output,-60.83226,56.807125
0,sắc,audio_mms_output,-35.570236,61.990658
5,không dấu,edge-tts_man,-81.71647,-24.13119
4,nặng,audio_mms_output,-16.021984,53.014828
5,không dấu,audio_espeak,81.852905,-48.88667
5,không dấu,VieNEU-TTS,-34.1165,76.092995
4,nặng,VieNEU-TTS,-31.135664,82.36302
1,huyền,audio_espeak,23.174055,-46.38308
5,không dấu,edge-tts_woman,-9.398908,-101.71353
5,không dấu,edge-tts_woman,25.16928,-87.56288
5,không dấu,VieNEU-TTS,-65.67256,59.600555
5,không dấu,VieNEU-TTS,-48.924953,29.964382
5,không dấu,audio_espeak,79.09394,-13.571609
5,không dấu,audio_mms_output,-56.128197,31.425072
5,không dấu,audio_espeak,41.53794,-56.729908
0,sắc,edge-tts_man,-18.850132,-21.910646
5,không dấu,audio_espeak,73.425835,16.548975
5,không dấu,VieNEU-TTS,-25.595076,97.06693
5,không dấu,edge-tts_man,-2.2942657,-20.982018
5,không dấu,audio_espeak,69.94275,-31.77848
5,không dấu,audio_mms_output,29.444296,60.03507
5,không dấu,edge-tts_woman,-66.77209,-63.346195
4,nặng,VieNEU-TTS,-21.60403,97.76094
5,không dấu,audio_mms_output,-22.250198,100.35412
3,ngã,audio_mms_output,60.56169,64.203606
5,không dấu,audio_mms_output,7.085883,-2.041833
5,không dấu,audio_mms_output,-46.16931,23.67305
5,không dấu,audio_mms_output,-40.890545,60.559086
4,nặng,audio_mms_output,15.8743,83.1308
5,không dấu,audio_espeak,60.17358,-29.288353
5,không dấu,audio_espeak,67.71164,0.4372885
5,không dấu,VieNEU-TTS,39.145493,26.722689
5,không dấu,VieNEU-TTS,-47.431557,48.437134
5,không dấu,audio_mms_output,14.511591,91.89979
5,không dấu,audio_espeak,34.674335,-58.385452
5,không dấu,edge-tts_man,1.9915094,-12.177181
5,không dấu,audio_mms_output,-22.118656,44.08259
5,không dấu,edge-tts_woman,-16.015036,-53.1014
5,không dấu,audio_mms_output,28.223421,66.51674
5,không dấu,audio_mms_output,-75.210915,45.82482
5,không dấu,audio_espeak,74.6706,0.2753905
5,không dấu,edge-tts_woman,26.022514,-86.42654
2,hỏi,audio_mms_output,10.546393,37.736248
5,không dấu,audio_mms_output,0.639427,15.238779
5,không dấu,audio_mms_output,-35.85133,80.84187
5,không dấu,VieNEU-TTS,-29.301676,98.40903
5,không dấu,VieNEU-TTS,-7.8241415,26.12466
1,huyền,VieNEU-TTS,-8.9095335,70.95911
0,sắc,edge-tts_woman,81.73892,36.75186
5,không dấu,VieNEU-TTS,-17.310871,72.78044
5,không dấu,edge-tts_man,-59.51224,-35.916927
5,không dấu,VieNEU-TTS,-13.866201,64.36624
0,sắc,audio_espeak,-4.1929812,-38.23375
5,không dấu,edge-tts_man,7.750377,-12.438273
4,nặng,audio_espeak,75.5677,0.3600772
5,không dấu,edge-tts_man,13.712599,-14.565969
5,không dấu,VieNEU-TTS,-67.42957,17.90167
5,không dấu,audio_espeak,72.419785,3.9112592
5,không dấu,audio_mms_output,2.1009748,70.644905
4,nặng,edge-tts_woman,-43.82655,-76.188515
0,sắc,audio_mms_output,21.35822,40.252285
5,không dấu,edge-tts_man,64.34049,35.9891
5,không dấu,edge-tts_woman,-6.5433636,-103.29929
5,không dấu,VieNEU-TTS,63.40969,66.034454
5,không dấu,edge-tts_man,4.316558,-13.482842
5,không dấu,edge-tts_man,-55.482464,-39.38423
5,không dấu,audio_espeak,72.890625,-60.21873
5,không dấu,VieNEU-TTS,20.694012,77.36283
5,không dấu,audio_espeak,39.773064,-30.796677
5,không dấu,edge-tts_woman,-24.559258,-63.750496
5,không dấu,VieNEU-TTS,53.148067,54.31863
2,hỏi,edge-tts_woman,91.92023,50.122032
1,huyền,VieNEU-TTS,27.792576,82.574005
5,không dấu,edge-tts_woman,89.0972,44.21418
5,không dấu,edge-tts_man,-87.56621,1.0097257
5,không dấu,audio_mms_output,-67.56975,55.035755
5,không dấu,audio_mms_output,-37.97853,91.26572
5,không dấu,VieNEU-TTS,-69.30055,44.240227
5,không dấu,VieNEU-TTS,17.647276,80.96847
0,sắc,edge-tts_man,-4.641234,-10.051428
5,không dấu,VieNEU-TTS,-72.72109,19.624786
5,không dấu,audio_mms_output,-37.0351,84.65247
2,hỏi,audio_espeak,88.380066,51.313652
5,không dấu,VieNEU-TTS,-74.64007,34.333862
0,sắc,VieNEU-TTS,5.738578,78.35844
5,không dấu,VieNEU-TTS,33.873203,35.417126
5,không dấu,audio_espeak,45.754097,-42.08742
5,không dấu,VieNEU-TTS,-53.47387,24.241005
5,không dấu,audio_espeak,83.44613,-60.72069
5,không dấu,edge-tts_man,13.3087435,-28.404795
5,không dấu,audio_espeak,43.032887,-40.382565
5,không dấu,edge-tts_woman,5.268218,-91.826385
5,không dấu,audio_mms_output,-36.041336,11.0266285
5,không dấu,edge-tts_man,65.73871,30.391407
0,sắc,edge-tts_woman,-3.839775,-97.52514
5,không dấu,edge-tts_man,-73.52088,-27.87212
5,không dấu,edge-tts_man,-79.101845,-9.373806
1,huyền,edge-tts_man,42.79517,12.246236
5,không dấu,VieNEU-TTS,1.8914903,31.24688
5,không dấu,audio_espeak,79.75735,-55.401657
0,sắc,audio_espeak,45.37458,-0.5239547
0,sắc,audio_mms_output,-44.024105,41.19391
4,nặng,audio_mms_output,-19.816391,45.445694
5,không dấu,edge-tts_woman,-24.745663,-90.69399
5,không dấu,edge-tts_man,-2.8697522,-19.53391
0,sắc,audio_espeak,64.01268,-5.6879554
5,không dấu,edge-tts_man,3.0567799,-10.427595
4,nặng,audio_espeak,71.980736,4.809117
5,không dấu,edge-tts_woman,-47.151684,-67.361855
5,không dấu,edge-tts_woman,25.80756,-78.11911
5,không dấu,edge-tts_woman,-18.595707,-62.07853
5,không dấu,edge-tts_man,9.042812,-30.495941
5,không dấu,audio_espeak,51.84096,-64.223976
5,không dấu,audio_espeak,77.06314,-6.495952
4,nặng,VieNEU-TTS,-31.034178,57.297623
5,không dấu,VieNEU-TTS,-40.28389,60.075726
5,không dấu,audio_mms_output,-52.88694,28.83592
5,không dấu,edge-tts_woman,28.401527,-83.73725
5,không dấu,edge-tts_woman,0.5061335,-73.472
5,không dấu,VieNEU-TTS,21.005178,28.532875
5,không dấu,VieNEU-TTS,11.0591,84.57036
5,không dấu,VieNEU-TTS,-75.79704,42.03484
5,không dấu,audio_espeak,73.02023,-28.396425
0,sắc,edge-tts_woman,45.955055,16.415518
3,ngã,audio_mms_output,-1.3995836,50.990944
5,không dấu,VieNEU-TTS,12.566518,93.78379
5,không dấu,audio_espeak,42.793873,-40.59539
1,huyền,audio_mms_output,-18.127338,23.666183
5,không dấu,edge-tts_woman,-16.299868,-63.975903
5,không dấu,edge-tts_man,-1.2611697,-26.160114
5,không dấu,VieNEU-TTS,-36.07386,56.155857
5,không dấu,audio_mms_output,-29.442951,78.70327
5,không dấu,VieNEU-TTS,-63.12752,34.91953
4,nặng,edge-tts_woman,-9.241986,-42.30632
0,sắc,edge-tts_man,-50.379143,-42.475357
5,không dấu,VieNEU-TTS,-55.965614,37.52759
5,không dấu,edge-tts_man,-15.546105,-41.597527
0,sắc,audio_mms_output,-65.45479,39.112766
5,không dấu,VieNEU-TTS,-57.88542,21.43138
5,không dấu,audio_espeak,39.465023,-1.7825329
5,không dấu,edge-tts_man,-67.00349,-45.526745
5,không dấu,audio_espeak,42.017696,-69.92198
5,không dấu,audio_espeak,68.4641,-16.564743
5,không dấu,VieNEU-TTS,-35.15602,79.52896
0,sắc,VieNEU-TTS,-19.011429,92.22894
5,không dấu,VieNEU-TTS,-8.116092,71.62871
5,không dấu,audio_espeak,55.81325,-55.01063
5,không dấu,edge-tts_woman,38.657425,9.723941
5,không dấu,edge-tts_woman,-22.327612,-63.303642
5,không dấu,VieNEU-TTS,-32.067245,86.34983
5,không dấu,audio_espeak,61.751667,19.050518
5,không dấu,audio_mms_output,-2.012431,45.905342
0,sắc,audio_espeak,29.717438,-17.958973
5,không dấu,audio_espeak,59.95919,2.7186015
5,không dấu,VieNEU-TTS,11.4037,82.83733
4,nặng,audio_mms_output,-17.446371,36.61417
5,không dấu,audio_mms_output,-50.61473,78.79586
0,sắc,edge-tts_man,-24.77058,-32.79113
1,huyền,VieNEU-TTS,-64.61006,56.779144
5,không dấu,audio_mms_output,50.73822,63.367878
0,sắc,VieNEU-TTS,-15.0596,68.61702
5,không dấu,audio_mms_output,-5.3399563,18.241722
5,không dấu,edge-tts_man,-77.34647,-25.50497
5,không dấu,edge-tts_man,-29.088757,-9.603735
0,sắc,edge-tts_man,-41.05432,-18.678188
5,không dấu,edge-tts_man,-35.98426,-26.8422
5,không dấu,audio_mms_output,-29.538713,18.575268
5,không dấu,VieNEU-TTS,-38.321735,60.24562
5,không dấu,edge-tts_man,-21.040953,-35.799576
5,không dấu,VieNEU-TTS,53.827232,38.95389
4,nặng,edge-tts_woman,54.326385,23.834026
1,huyền,audio_espeak,88.86684,39.305195
4,nặng,edge-tts_woman,-46.840294,-72.42757
4,nặng,edge-tts_man,79.27689,47.9286
0,sắc,audio_espeak,31.116539,-36.20916
5,không dấu,audio_mms_output,-4.957015,9.603943
5,không dấu,VieNEU-TTS,-18.612438,56.08063
5,không dấu,audio_espeak,46.603256,-56.707676
5,không dấu,VieNEU-TTS,53.295826,47.804146
5,không dấu,edge-tts_woman,9.690035,-89.33533
0,sắc,audio_mms_output,32.15907,31.628197
5,không dấu,edge-tts_man,75.95033,40.55155
5,không dấu,audio_mms_output,21.944994,63.950104
5,không dấu,audio_mms_output,-68.527214,45.36348
2,hỏi,audio_espeak,27.418839,-15.07257
5,không dấu,audio_mms_output,-15.145471,78.99345
5,không dấu,audio_espeak,80.21753,-12.121424
5,không dấu,edge-tts_woman,-30.758768,-97.76673
5,không dấu,audio_espeak,65.769485,-35.217537
5,không dấu,edge-tts_woman,25.21449,-76.03082
2,hỏi,audio_mms_output,12.305989,38.37299
3,ngã,audio_espeak,54.778294,-16.347939
5,không dấu,VieNEU-TTS,-13.790927,12.273666
5,không dấu,audio_mms_output,-52.64417,70.95891
1,huyền,edge-tts_man,-58.011147,-45.483616
3,ngã,audio_mms_output,-38.994625,71.53937
5,không dấu,edge-tts_man,11.678963,-18.50021
5,không dấu,audio_espeak,27.642118,-36.243946
1,huyền,audio_mms_output,4.905859,71.37241
5,không dấu,edge-tts_woman,-6.4170337,-51.68222
5,không dấu,edge-tts_man,14.098136,-10.989242
5,không dấu,edge-tts_woman,1.5983176,-95.78757
0,sắc,edge-tts_man,-13.214163,-34.51905
0,sắc,edge-tts_woman,35.61353,10.502824
5,không dấu,VieNEU-TTS,26.050358,70.59216
5,không dấu,audio_mms_output,-31.367258,54.710274
5,không dấu,VieNEU-TTS,15.182695,74.78635
5,không dấu,edge-tts_woman,-39.48594,-75.13479
5,không dấu,audio_espeak,81.09914,-33.378994
5,không dấu,audio_mms_output,-7.4927487,30.623253
5,không dấu,audio_mms_output,-39.24512,67.85762
5,không dấu,audio_mms_output,-71.88997,18.767008
1,huyền,audio_espeak,34.31222,-37.778145
5,không dấu,audio_espeak,43.132694,-75.83386
5,không dấu,edge-tts_man,-63.788063,-28.313618
5,không dấu,VieNEU-TTS,70.60263,68.82702
5,không dấu,audio_mms_output,-28.393639,86.43027
5,không dấu,VieNEU-TTS,22.095758,61.845226
5,không dấu,VieNEU-TTS,-51.504204,54.880867
5,không dấu,edge-tts_woman,-54.193047,-65.22857
5,không dấu,audio_espeak,86.87411,48.802273
5,không dấu,audio_mms_output,-27.728725,83.770355
5,không dấu,audio_espeak,73.52022,-79.79821
5,không dấu,edge-tts_man,-42.749207,-32.89139
5,không dấu,audio_espeak,54.24465,-16.161871
5,không dấu,audio_mms_output,34.995586,36.366627
5,không dấu,edge-tts_man,-38.134773,-4.313541
5,không dấu,audio_mms_output,-31.944895,86.1062
1,huyền,audio_mms_output,-13.869217,100.11009
5,không dấu,edge-tts_man,-91.35289,-0.9095955
5,không dấu,edge-tts_man,-85.958954,1.554174
5,không dấu,VieNEU-TTS,-17.38767,102.11367
5,không dấu,edge-tts_man,72.690445,36.952972
5,không dấu,VieNEU-TTS,-37.12831,55.248154
5,không dấu,edge-tts_woman,-7.7679367,-100.39021
5,không dấu,VieNEU-TTS,-17.739857,34.546375
5,không dấu,audio_espeak,28.529715,-21.399652
5,không dấu,edge-tts_woman,59.456993,25.362097
1,huyền,edge-tts_man,27.521694,6.9980893
5,không dấu,audio_mms_output,-17.204021,5.1700177
3,ngã,audio_mms_output,-15.236049,65.18505
5,không dấu,VieNEU-TTS,-38.127155,22.80268
0,sắc,edge-tts_man,-15.560303,-53.465946
5,không dấu,edge-tts_woman,9.607631,-89.14816
5,không dấu,audio_espeak,70.38554,-21.727114
5,không dấu,VieNEU-TTS,65.71166,72.18761
5,không dấu,audio_mms_output,3.9464695,81.50156
5,không dấu,audio_espeak,63.968307,2.6529284
5,không dấu,edge-tts_woman,48.791756,17.104288
5,không dấu,audio_espeak,43.224052,-70.506065
0,sắc,VieNEU-TTS,-4.908063,34.10525
5,không dấu,edge-tts_man,-31.366982,-12.80649
4,nặng,audio_espeak,55.515564,9.922185
5,không dấu,edge-tts_man,-87.77663,12.347799
5,không dấu,audio_mms_output,-21.090874,90.78144
5,không dấu,audio_mms_output,5.4990172,15.886231
5,không dấu,audio_mms_output,-38.563046,62.58215
5,không dấu,audio_espeak,73.61592,-24.061714
5,không dấu,edge-tts_man,-79.22649,3.6744864
