tone_label,tone_name,tts_model,tsne_x,tsne_y
5,không dấu,edge-tts_man,-48.474747,36.088833
5,không dấu,audio_espeak,-56.4145,65.84195
5,không dấu,edge-tts_man,50.42069,1.000219
5,không dấu,audio_espeak,-4.692197,89.79594
5,không dấu,audio_mms_output,-5.480331,-69.52123
5,không dấu,VieNEU-TTS,-67.72286,-35.835148
2,hỏi,edge-tts_man,45.391327,29.751017
2,hỏi,audio_mms_output,50.89478,47.54707
0,sắc,edge-tts_woman,92.21554,-16.219366
5,không dấu,edge-tts_man,-24.258163,2.665848
5,không dấu,audio_mms_output,-64.51555,-16.912725
5,không dấu,audio_espeak,-4.9641485,92.11735
0,sắc,edge-tts_man,52.32089,8.37019
5,không dấu,VieNEU-TTS,73.06251,-75.70342
5,không dấu,VieNEU-TTS,73.807915,-68.59113
5,không dấu,audio_mms_output,-19.24429,-83.919136
5,không dấu,audio_espeak,12.278025,87.87866
5,không dấu,edge-tts_woman,93.63238,8.778784
5,không dấu,audio_mms_output,-34.197723,-35.90754
0,sắc,audio_mms_output,-42.39938,-98.304146
5,không dấu,audio_mms_output,2.2296453,-83.41605
5,không dấu,edge-tts_woman,-103.8713,-6.5692005
2,hỏi,edge-tts_woman,73.493996,14.351294
5,không dấu,edge-tts_man,-18.231682,4.243591
4,nặng,edge-tts_man,11.356197,-8.884506
5,không dấu,audio_espeak,-70.16061,77.06897
5,không dấu,edge-tts_man,-43.051254,18.453178
5,không dấu,edge-tts_man,-30.737345,49.909763
5,không dấu,edge-tts_man,25.944366,25.033852
5,không dấu,audio_mms_output,40.395084,-71.29975
0,sắc,VieNEU-TTS,-51.71591,-29.417696
5,không dấu,edge-tts_man,-0.9851347,38.041622
5,không dấu,audio_mms_output,-36.934986,-63.55845
5,không dấu,audio_mms_output,70.21331,-61.351162
0,sắc,VieNEU-TTS,13.916914,-89.060165
0,sắc,audio_espeak,52.776665,87.01377
5,không dấu,edge-tts_woman,104.143845,-0.45624015
4,nặng,edge-tts_man,16.26746,12.186474
5,không dấu,audio_espeak,29.560587,88.97756
5,không dấu,edge-tts_woman,-84.1138,60.32633
5,không dấu,edge-tts_man,-23.051865,-1.7426008
5,không dấu,VieNEU-TTS,22.066826,-72.26298
5,không dấu,edge-tts_man,-30.41286,6.6910653
5,không dấu,audio_espeak,12.801694,65.814835
4,nặng,VieNEU-TTS,-9.728369,-84.06722
5,không dấu,audio_espeak,25.448257,97.46562
5,không dấu,audio_espeak,14.690577,62.083786
5,không dấu,audio_espeak,37.166058,80.05634
5,không dấu,VieNEU-TTS,21.77566,-76.745514
5,không dấu,audio_espeak,-14.326515,65.17
5,không dấu,VieNEU-TTS,19.136496,-33.314285
5,không dấu,audio_espeak,-1.3971277,114.304855
5,không dấu,VieNEU-TTS,10.707694,-28.668135
5,không dấu,VieNEU-TTS,-27.395348,-47.12041
2,hỏi,audio_espeak,53.310146,55.37013
5,không dấu,edge-tts_woman,-101.25335,31.040873
5,không dấu,audio_espeak,-64.72676,82.54343
5,không dấu,audio_espeak,35.18876,83.858536
4,nặng,audio_mms_output,1.978891,-79.40009
5,không dấu,VieNEU-TTS,3.8136933,-37.621613
5,không dấu,edge-tts_man,23.802187,3.2251687
5,không dấu,audio_mms_output,-3.4099216,-54.071774
5,không dấu,edge-tts_woman,101.41478,11.9683485
5,không dấu,audio_espeak,25.223999,74.27949
5,không dấu,audio_mms_output,-42.75237,-11.803037
5,không dấu,VieNEU-TTS,74.3821,-48.862057
5,không dấu,VieNEU-TTS,-47.792744,-65.63042
5,không dấu,VieNEU-TTS,-40.63489,-3.231516
5,không dấu,edge-tts_man,-16.074465,4.7307167
5,không dấu,audio_espeak,-2.410751,95.837296
5,không dấu,edge-tts_woman,104.72871,36.523983
5,không dấu,audio_espeak,-27.426018,89.83763
5,không dấu,edge-tts_man,1.5365974,37.43592
5,không dấu,audio_espeak,-8.860418,50.876476
5,không dấu,edge-tts_man,-30.848845,34.804314
0,sắc,edge-tts_man,57.036884,-25.589376
5,không dấu,edge-tts_woman,-97.914154,-7.955843
5,không dấu,edge-tts_man,-45.283527,32.116787
5,không dấu,audio_mms_output,10.768344,-19.176794
5,không dấu,audio_espeak,-5.406853,94.92009
5,không dấu,audio_mms_output,1.5080262,-46.305027
5,không dấu,audio_espeak,56.412743,41.762104
5,không dấu,edge-tts_man,39.940105,-3.0001702
5,không dấu,edge-tts_woman,71.01837,-19.017649
5,không dấu,audio_espeak,-3.4213846,75.10037
5,không dấu,edge-tts_man,-12.018798,43.32827
2,hỏi,audio_mms_output,12.213212,-40.635284
5,không dấu,edge-tts_man,-22.387953,47.46213
1,huyền,audio_mms_output,16.106045,-28.530548
5,không dấu,audio_espeak,4.0783534,82.3368
5,không dấu,audio_mms_output,-50.918934,-0.30908945
5,không dấu,edge-tts_man,-23.398178,34.822617
5,không dấu,VieNEU-TTS,-15.348202,-72.872986
5,không dấu,edge-tts_woman,-90.61571,3.203745
5,không dấu,audio_mms_output,-1.0631129,-83.714745
5,không dấu,edge-tts_man,-11.494482,19.778656
5,không dấu,VieNEU-TTS,-72.857544,-63.31571
5,không dấu,edge-tts_woman,90.638016,-0.18449858
1,huyền,edge-tts_woman,107.0149,12.2335415
5,không dấu,edge-tts_woman,78.943794,19.918074
5,không dấu,VieNEU-TTS,-64.03185,-65.53136
5,không dấu,edge-tts_man,-40.865814,32.5941
4,nặng,VieNEU-TTS,34.348217,-61.02462
5,không dấu,audio_espeak,-12.136717,93.68162
5,không dấu,audio_espeak,-6.8278246,55.235382
5,không dấu,VieNEU-TTS,43.35133,-83.23289
5,không dấu,audio_mms_output,-7.662408,-51.6574
5,không dấu,audio_mms_output,-9.12016,-62.624832
5,không dấu,VieNEU-TTS,-35.257275,-21.293118
5,không dấu,edge-tts_woman,-51.58057,54.108192
0,sắc,edge-tts_woman,93.1684,1.1390111
5,không dấu,audio_espeak,-10.4312725,88.0807
5,không dấu,VieNEU-TTS,-1.6030707,-41.79301
5,không dấu,edge-tts_man,-26.75142,12.132802
4,nặng,audio_espeak,65.10681,71.28635
5,không dấu,edge-tts_woman,-81.79585,48.425213
4,nặng,audio_mms_output,-46.87472,-83.943886
0,sắc,audio_espeak,65.02926,49.49063
5,không dấu,edge-tts_woman,-49.93846,52.733604
5,không dấu,edge-tts_man,51.45094,-16.562391
0,sắc,audio_mms_output,-4.7242737,-83.6982
5,không dấu,edge-tts_woman,-59.69515,36.14813
2,hỏi,audio_espeak,58.51832,90.301384
5,không dấu,audio_mms_output,-38.770508,-35.623547
0,sắc,edge-tts_woman,88.33606,-15.213802
5,không dấu,audio_espeak,-4.436278,65.99729
5,không dấu,edge-tts_woman,-88.064476,51.318226
5,không dấu,edge-tts_woman,-68.87615,38.85373
5,không dấu,audio_espeak,11.028461,47.051277
4,nặng,audio_espeak,62.886616,84.34295
5,không dấu,VieNEU-TTS,-16.363897,-18.17857
5,không dấu,VieNEU-TTS,-10.444423,-74.83137
5,không dấu,audio_mms_output,-24.039463,-14.949858
5,không dấu,edge-tts_man,-31.108807,25.965118
5,không dấu,audio_espeak,-24.164747,84.659164
5,không dấu,audio_espeak,-26.157404,73.11606
5,không dấu,edge-tts_woman,-71.091255,52.07174
0,sắc,audio_mms_output,-25.65454,-87.471756
5,không dấu,VieNEU-TTS,-33.784573,-54.431576
1,huyền,audio_espeak,32.737923,40.86087
5,không dấu,audio_mms_output,-24.61646,-19.476967
5,không dấu,edge-tts_man,-21.775951,2.3761332
4,nặng,audio_espeak,58.842358,59.78116
5,không dấu,audio_mms_output,12.292107,-98.892105
5,không dấu,edge-tts_man,47.866592,-5.939481
5,không dấu,audio_mms_output,-30.734016,-80.68423
5,không dấu,VieNEU-TTS,-26.043161,-39.07595
5,không dấu,audio_espeak,6.232705,62.176346
5,không dấu,VieNEU-TTS,65.78754,-46.420177
5,không dấu,audio_mms_output,3.454903,-54.518776
5,không dấu,audio_mms_output,-44.329216,-40.70268
5,không dấu,audio_mms_output,-72.53138,-34.326424
5,không dấu,audio_espeak,-54.315033,70.64609
5,không dấu,audio_espeak,10.370692,60.23364
5,không dấu,audio_mms_output,-50.98938,-31.363592
5,không dấu,VieNEU-TTS,-22.398539,-27.611153
5,không dấu,edge-tts_man,-26.893444,35.18567
5,không dấu,audio_espeak,7.893179,60.69478
5,không dấu,audio_espeak,-7.2034535,79.649254
5,không dấu,audio_mms_output,-36.55981,-77.43621
4,nặng,VieNEU-TTS,-1.2946175,-43.15461
4,nặng,audio_espeak,54.163837,61.679707
2,hỏi,edge-tts_man,25.927534,31.236662
5,không dấu,audio_espeak,19.193048,111.42154
5,không dấu,VieNEU-TTS,-68.90347,-52.782467
5,không dấu,VieNEU-TTS,6.8003325,-67.51005
5,không dấu,VieNEU-TTS,-53.68925,-78.2935
5,không dấu,edge-tts_woman,-71.97893,-0.5485976
5,không dấu,audio_espeak,39.034904,48.03332
5,không dấu,VieNEU-TTS,34.695583,-84.15284
0,sắc,audio_mms_output,6.1262197,-45.1191
5,không dấu,edge-tts_man,-1.6561074,15.965904
5,không dấu,audio_mms_output,-74.9591,-31.10948
5,không dấu,audio_espeak,40.476192,77.55847
5,không dấu,edge-tts_woman,100.28888,15.647238
5,không dấu,VieNEU-TTS,-40.315388,-55.636227
5,không dấu,VieNEU-TTS,17.800743,-47.55139
5,không dấu,edge-tts_man,-4.0096884,-2.590488
0,sắc,audio_mms_output,41.463913,-86.43958
5,không dấu,audio_espeak,13.630208,65.64621
1,huyền,edge-tts_woman,75.05744,32.697266
5,không dấu,edge-tts_man,-28.10391,4.017587
5,không dấu,audio_espeak,-1.3393202,48.016335
5,không dấu,edge-tts_man,-10.678743,20.79098
5,không dấu,audio_espeak,36.243385,92.850266
5,không dấu,VieNEU-TTS,4.11012,-20.99068
5,không dấu,VieNEU-TTS,16.470802,-54.769344
5,không dấu,audio_espeak,10.184215,93.22607
5,không dấu,edge-tts_woman,-75.38041,-5.231327
5,không dấu,VieNEU-TTS,78.382645,-58.780743
5,không dấu,edge-tts_man,-17.765059,3.272433
5,không dấu,audio_espeak,66.808365,62.228527
5,không dấu,VieNEU-TTS,81.058685,-73.21953
5,không dấu,audio_espeak,-9.212147,49.35758
5,không dấu,audio_espeak,-15.476292,61.484337
2,hỏi,edge-tts_man,28.312082,25.781923
5,không dấu,edge-tts_woman,-44.739227,50.04978
1,huyền,edge-tts_woman,61.465263,22.703806
5,không dấu,audio_espeak,0.6048842,63.182194
5,không dấu,edge-tts_man,-17.106268,12.091046
5,không dấu,audio_espeak,17.007107,52.7481
5,không dấu,edge-tts_man,13.383284,12.094332
5,không dấu,VieNEU-TTS,89.741234,-49.640873
5,không dấu,edge-tts_woman,86.9933,-25.05224
5,không dấu,audio_espeak,17.896904,91.323105
4,nặng,audio_espeak,40.96032,67.4445
5,không dấu,edge-tts_woman,74.55018,27.865204
5,không dấu,audio_espeak,-8.64016,54.856377
0,sắc,audio_espeak,14.728025,35.543217
5,không dấu,audio_espeak,0.686161,46.993263
5,không dấu,edge-tts_man,-21.887606,49.765305
5,không dấu,VieNEU-TTS,-52.673912,-21.158262
5,không dấu,audio_mms_output,-28.309614,-10.464139
5,không dấu,VieNEU-TTS,16.839714,-35.69199
2,hỏi,audio_mms_output,39.692398,-43.03695
0,sắc,edge-tts_man,19.854961,-5.641942
2,hỏi,VieNEU-TTS,-3.5321405,-46.308517
5,không dấu,audio_mms_output,47.64383,-79.01893
5,không dấu,audio_mms_output,16.138037,-62.747913
5,không dấu,audio_mms_output,-6.804384,-62.875755
5,không dấu,audio_mms_output,-33.442234,-5.6348124
5,không dấu,edge-tts_man,-18.903933,11.457181
5,không dấu,audio_mms_output,1.88409,-37.338768
0,sắc,edge-tts_woman,82.70972,-2.1273942
5,không dấu,audio_mms_output,46.96506,-46.39693
5,không dấu,VieNEU-TTS,-83.501915,-27.018084
3,ngã,edge-tts_woman,105.33168,9.652695
5,không dấu,audio_espeak,-0.29368624,80.18524
5,không dấu,edge-tts_woman,-67.52748,40.11432
5,không dấu,audio_espeak,1.3804749,92.10657
5,không dấu,audio_espeak,-7.7708006,66.67606
5,không dấu,audio_mms_output,-21.952055,-16.518808
0,sắc,audio_mms_output,26.478271,-37.381813
5,không dấu,VieNEU-TTS,23.407686,-61.820435
5,không dấu,edge-tts_man,2.506185,5.2815223
5,không dấu,audio_espeak,-10.554127,50.34913
5,không dấu,VieNEU-TTS,-21.686737,-14.811543
5,không dấu,edge-tts_man,41.611916,-23.130573
1,huyền,audio_mms_output,-51.17219,-71.28058
4,nặng,audio_mms_output,27.047249,-67.8611
5,không dấu,audio_espeak,-4.9289494,95.17345
5,không dấu,edge-tts_woman,-69.172195,54.05059
5,không dấu,edge-tts_man,34.30416,-0.5595518
5,không dấu,VieNEU-TTS,-64.256905,-38.003693
5,không dấu,VieNEU-TTS,-9.202324,-105.45711
5,không dấu,VieNEU-TTS,-4.85871,-81.326385
0,sắc,VieNEU-TTS,-58.641987,-18.954205
5,không dấu,audio_espeak,16.600855,45.299973
3,ngã,edge-tts_woman,105.59206,17.210443
5,không dấu,edge-tts_man,-11.474131,15.114029
5,không dấu,audio_espeak,32.543034,41.053196
3,ngã,audio_mms_output,36.06083,-85.91671
5,không dấu,VieNEU-TTS,-11.020387,-9.619003
5,không dấu,audio_espeak,-47.84835,82.466255
5,không dấu,VieNEU-TTS,0.5225954,-21.68958
5,không dấu,edge-tts_woman,80.22423,-18.05404
1,huyền,edge-tts_woman,105.20524,31.167414
5,không dấu,VieNEU-TTS,33.59285,-47.967216
4,nặng,audio_espeak,-44.370483,90.93201
0,sắc,audio_espeak,42.05882,78.78709
4,nặng,VieNEU-TTS,-19.8225,-88.58154
0,sắc,edge-tts_man,54.304962,-11.546993
1,huyền,edge-tts_man,31.767834,-8.458247
5,không dấu,edge-tts_woman,72.64457,-23.027933
5,không dấu,audio_espeak,9.646974,52.54564
3,ngã,audio_mms_output,16.915602,-25.219563
5,không dấu,audio_mms_output,-21.723343,-6.793253
5,không dấu,audio_mms_output,-2.546634,-71.379135
2,hỏi,edge-tts_woman,93.52422,41.10253
5,không dấu,edge-tts_woman,-68.94692,50.01219
5,không dấu,VieNEU-TTS,-38.7149,-37.08958
5,không dấu,VieNEU-TTS,-13.993555,-87.225006
5,không dấu,audio_mms_output,-63.883453,-11.730826
5,không dấu,VieNEU-TTS,24.072683,-41.38573
5,không dấu,audio_espeak,-22.974604,96.21583
5,không dấu,edge-tts_woman,-63.237896,35.077198
5,không dấu,VieNEU-TTS,21.41288,-76.71913
5,không dấu,audio_espeak,-43.945984,81.55782
5,không dấu,edge-tts_man,3.9843576,35.272022
5,không dấu,audio_mms_output,48.163383,-82.36201
5,không dấu,VieNEU-TTS,64.167496,-46.984066
5,không dấu,edge-tts_woman,-87.90848,10.08579
5,không dấu,VieNEU-TTS,35.13309,-49.49105
5,không dấu,audio_mms_output,-24.752155,-13.93039
5,không dấu,edge-tts_man,40.027416,-22.177746
4,nặng,audio_mms_output,3.9461415,-75.31249
5,không dấu,audio_espeak,-0.9515589,82.98497
1,huyền,audio_espeak,54.171265,61.682224
5,không dấu,edge-tts_man,-30.760454,42.936604
5,không dấu,audio_espeak,28.040873,88.344055
5,không dấu,audio_espeak,14.986531,45.476547
4,nặng,edge-tts_man,33.048676,13.981213
1,huyền,edge-tts_man,25.30051,-2.6133575
5,không dấu,edge-tts_man,55.011116,4.7643995
5,không dấu,edge-tts_man,-15.676385,4.721975
5,không dấu,audio_espeak,-66.92042,83.383766
4,nặng,VieNEU-TTS,27.112896,-64.66699
5,không dấu,edge-tts_woman,-75.171715,7.2552853
5,không dấu,edge-tts_man,-13.9089775,7.716297
5,không dấu,VieNEU-TTS,-66.36079,-46.42311
5,không dấu,audio_mms_output,44.10334,-43.975418
5,không dấu,edge-tts_man,-25.260874,5.0734406
5,không dấu,edge-tts_man,-24.524973,14.552474
5,không dấu,edge-tts_woman,65.61998,23.29052
5,không dấu,audio_espeak,45.465923,89.12698
5,không dấu,audio_espeak,42.22727,48.311523
5,không dấu,edge-tts_woman,105.60794,35.233467
5,không dấu,VieNEU-TTS,44.35614,-74.57777
5,không dấu,audio_mms_output,9.050494,-90.06043
5,không dấu,audio_espeak,6.3403606,58.618187
5,không dấu,edge-tts_woman,-69.105156,8.13644
5,không dấu,edge-tts_woman,-101.43408,-0.8723288
5,không dấu,audio_mms_output,-66.214935,-13.1656065
5,không dấu,VieNEU-TTS,-44.725357,-65.45044
5,không dấu,VieNEU-TTS,-68.83608,-23.525341
5,không dấu,audio_mms_output,-11.723968,-53.85343
5,không dấu,audio_mms_output,-17.32423,-32.720726
2,hỏi,VieNEU-TTS,16.96964,-56.175102
5,không dấu,audio_mms_output,41.206207,-88.70521
4,nặng,VieNEU-TTS,33.379616,-89.311584
5,không dấu,audio_espeak,-14.2937155,78.87479
5,không dấu,edge-tts_woman,83.27644,-5.4581733
4,nặng,audio_mms_output,13.929291,-85.71468
5,không dấu,edge-tts_woman,75.76946,-25.41537
5,không dấu,edge-tts_man,-41.91235,20.233429
5,không dấu,edge-tts_woman,95.78206,32.30684
5,không dấu,edge-tts_man,-23.870592,42.660507
5,không dấu,edge-tts_woman,-56.16801,57.52481
5,không dấu,audio_mms_output,-41.04116,-39.805084
5,không dấu,edge-tts_man,-2.7422416,1.5466431
5,không dấu,edge-tts_woman,82.01086,4.332178
5,không dấu,audio_espeak,-26.914011,94.56478
5,không dấu,audio_mms_output,-48.773624,-13.315735
5,không dấu,audio_espeak,-19.52604,86.38031
1,huyền,VieNEU-TTS,5.853456,-55.92164
5,không dấu,edge-tts_woman,74.15885,21.925526
3,ngã,edge-tts_woman,97.891,14.748609
5,không dấu,edge-tts_man,-23.442791,4.9921722
5,không dấu,edge-tts_man,-24.44917,-2.7495103
5,không dấu,edge-tts_man,-39.570576,27.417006
5,không dấu,edge-tts_man,55.606583,4.782003
5,không dấu,audio_mms_output,19.062365,-50.87375
5,không dấu,audio_mms_output,-53.52189,-75.33288
5,không dấu,VieNEU-TTS,-53.359108,-71.83584
5,không dấu,edge-tts_man,-35.156193,49.322662
2,hỏi,VieNEU-TTS,7.2461596,-52.039234
0,sắc,edge-tts_woman,77.01259,-18.167126
5,không dấu,audio_mms_output,-67.43812,-39.51125
5,không dấu,audio_espeak,-41.482574,79.08599
0,sắc,audio_mms_output,-29.780952,-77.89575
5,không dấu,audio_mms_output,7.376309,-50.298107
5,không dấu,VieNEU-TTS,-53.703995,-60.68682
5,không dấu,edge-tts_woman,-68.9606,45.946674
1,huyền,audio_espeak,35.584045,80.632065
5,không dấu,edge-tts_man,-18.458878,42.572792
5,không dấu,edge-tts_woman,-80.6632,47.663307
5,không dấu,VieNEU-TTS,-50.17255,-29.440348
5,không dấu,audio_espeak,48.418957,70.29505
5,không dấu,edge-tts_woman,-88.30231,19.502575
5,không dấu,VieNEU-TTS,80.831345,-74.63467
5,không dấu,audio_espeak,3.4667854,55.57191
5,không dấu,audio_espeak,10.050695,66.290695
5,không dấu,edge-tts_man,-52.374233,20.701323
5,không dấu,edge-tts_woman,-66.49333,42.282097
1,huyền,audio_espeak,52.70477,53.43816
5,không dấu,audio_espeak,-10.592765,75.063446
2,hỏi,VieNEU-TTS,10.665947,-63.48637
5,không dấu,edge-tts_woman,-91.12195,-11.4508295
5,không dấu,VieNEU-TTS,8.125371,-18.37007
5,không dấu,audio_espeak,-30.247746,101.21887
4,nặng,VieNEU-TTS,-0.20576541,-52.88463
5,không dấu,VieNEU-TTS,14.776016,-83.30458
5,không dấu,VieNEU-TTS,-63.979893,-59.27684
5,không dấu,VieNEU-TTS,3.9120233,-44.45196
5,không dấu,edge-tts_woman,-76.3532,1.729392
5,không dấu,VieNEU-TTS,-4.377735,-67.32991
5,không dấu,VieNEU-TTS,7.3850393,-53.25423
5,không dấu,VieNEU-TTS,-10.723454,-102.592064
5,không dấu,audio_espeak,-29.710772,70.54535
5,không dấu,VieNEU-TTS,-34.58503,-25.104252
5,không dấu,edge-tts_man,-8.391899,4.481133
5,không dấu,VieNEU-TTS,-58.541443,-48.116695
5,không dấu,edge-tts_woman,-67.206375,29.254728
4,nặng,VieNEU-TTS,-24.940355,-92.8967
5,không dấu,audio_mms_output,33.545887,-60.23173
5,không dấu,audio_mms_output,-54.026554,-67.68157
0,sắc,audio_mms_output,-38.814564,-98.44058
5,không dấu,audio_mms_output,-40.645374,-31.737385
5,không dấu,edge-tts_man,-21.990728,35.62276
5,không dấu,VieNEU-TTS,50.474136,-48.08812
5,không dấu,VieNEU-TTS,-16.561657,-16.57001
1,huyền,edge-tts_man,37.838566,7.8131948
5,không dấu,VieNEU-TTS,0.27546316,-79.672935
0,sắc,edge-tts_man,29.132504,-14.214574
5,không dấu,audio_espeak,-9.432417,81.88066
5,không dấu,audio_mms_output,-19.406492,-95.47887
5,không dấu,edge-tts_man,0.008194553,-1.6019818
5,không dấu,audio_mms_output,74.1798,-52.29673
5,không dấu,VieNEU-TTS,-19.520247,-37.741108
5,không dấu,edge-tts_man,28.637455,14.348988
5,không dấu,audio_mms_output,3.6134405,-42.116924
5,không dấu,audio_mms_output,-49.351974,-22.1942
5,không dấu,VieNEU-TTS,52.91736,-78.160515
1,huyền,VieNEU-TTS,8.137695,-48.270092
4,nặng,VieNEU-TTS,-11.660603,-94.870316
5,không dấu,edge-tts_man,-36.584866,8.612447
1,huyền,audio_espeak,36.031757,41.841007
5,không dấu,edge-tts_woman,92.00669,-12.541443
0,sắc,audio_espeak,66.92241,69.96243
5,không dấu,edge-tts_man,-20.05915,38.921284
5,không dấu,audio_mms_output,8.821018,-47.27147
4,nặng,edge-tts_man,42.29291,-12.918544
5,không dấu,audio_espeak,-14.592822,65.16248
5,không dấu,audio_mms_output,40.998486,-52.39527
5,không dấu,VieNEU-TTS,-64.276405,-54.732906
5,không dấu,edge-tts_woman,-54.72658,59.07899
5,không dấu,audio_mms_output,-44.465775,-36.04706
5,không dấu,edge-tts_man,-16.062119,-2.0370529
5,không dấu,edge-tts_woman,-83.000244,-2.6344802
5,không dấu,audio_espeak,18.633722,74.82751
5,không dấu,edge-tts_woman,-60.94244,26.564169
5,không dấu,edge-tts_woman,-49.126144,56.399754
5,không dấu,edge-tts_man,-15.198835,0.34172723
5,không dấu,audio_mms_output,-19.414963,-61.843685
2,hỏi,edge-tts_woman,62.61056,11.055261
5,không dấu,edge-tts_woman,-87.858665,31.977583
5,không dấu,VieNEU-TTS,28.947212,-32.083164
5,không dấu,VieNEU-TTS,31.536531,-66.24171
4,nặng,audio_espeak,2.9922004,109.94555
5,không dấu,VieNEU-TTS,-79.68014,-43.10231
5,không dấu,edge-tts_woman,-65.59145,19.207985
4,nặng,edge-tts_woman,81.215546,27.82281
5,không dấu,VieNEU-TTS,-12.29497,-15.0039015
5,không dấu,VieNEU-TTS,0.95594496,-31.799923
5,không dấu,audio_espeak,7.0918107,70.555176
5,không dấu,audio_mms_output,16.575586,-52.633026
5,không dấu,edge-tts_woman,96.52445,27.950554
3,ngã,audio_mms_output,34.377224,-82.018814
5,không dấu,audio_espeak,-30.041254,66.77569
5,không dấu,audio_espeak,22.999416,48.07445
5,không dấu,edge-tts_woman,-72.51418,42.770874
1,huyền,edge-tts_woman,64.22043,27.975212
2,hỏi,edge-tts_man,41.37413,26.421898
5,không dấu,edge-tts_man,-20.33643,38.688206
5,không dấu,edge-tts_man,-48.67095,34.803947
5,không dấu,audio_espeak,14.912617,46.043873
0,sắc,audio_espeak,69.77483,69.116295
5,không dấu,audio_mms_output,28.62236,-72.52582
2,hỏi,VieNEU-TTS,23.521906,-85.63068
5,không dấu,VieNEU-TTS,11.580673,-56.886734
5,không dấu,edge-tts_man,-20.950087,36.9859
5,không dấu,edge-tts_woman,-76.54352,49.75302
5,không dấu,edge-tts_man,-17.729435,-0.31679416
5,không dấu,VieNEU-TTS,-54.993168,7.495319
5,không dấu,edge-tts_woman,-43.99513,53.405834
0,sắc,audio_mms_output,19.811815,-62.258778
5,không dấu,edge-tts_man,-28.800297,35.64861
5,không dấu,audio_mms_output,-20.210638,-23.845772
5,không dấu,VieNEU-TTS,-62.09858,-22.704964
0,sắc,VieNEU-TTS,-24.675491,-95.29757
5,không dấu,edge-tts_woman,-67.34536,20.545778
5,không dấu,audio_mms_output,6.7384233,-46.954365
5,không dấu,audio_espeak,29.861944,52.355556
3,ngã,edge-tts_man,32.317757,19.199722
5,không dấu,audio_espeak,2.0020146,59.713696
5,không dấu,audio_mms_output,23.117935,-61.957092
5,không dấu,audio_mms_output,-49.89257,3.2156227
4,nặng,edge-tts_man,42.17202,-24.991415
4,nặng,edge-tts_woman,67.52965,34.100048
5,không dấu,edge-tts_woman,66.55213,9.069777
5,không dấu,VieNEU-TTS,26.50611,-86.00972
5,không dấu,edge-tts_man,54.992283,-17.317493
5,không dấu,edge-tts_man,-22.00297,8.578408
5,không dấu,edge-tts_man,-49.430115,16.762299
5,không dấu,edge-tts_man,5.128476,3.7773938
1,huyền,VieNEU-TTS,-45.919357,-55.511204
5,không dấu,audio_mms_output,2.3154805,-17.960571
5,không dấu,audio_mms_output,29.680214,-22.753819
5,không dấu,VieNEU-TTS,-41.286846,-40.514633
5,không dấu,VieNEU-TTS,-34.33996,-36.122463
2,hỏi,VieNEU-TTS,-23.474716,-43.47215
4,nặng,audio_mms_output,25.686207,-79.15935
5,không dấu,edge-tts_man,48.25947,4.1754575
5,không dấu,audio_espeak,1.0750126,66.7178
5,không dấu,edge-tts_man,45.708187,-6.477749
5,không dấu,audio_espeak,-8.352517,71.83312
5,không dấu,audio_espeak,19.761972,55.347157
5,không dấu,VieNEU-TTS,-4.5638347,-80.85264
5,không dấu,edge-tts_woman,-101.55833,30.974432
5,không dấu,VieNEU-TTS,-35.59664,-76.25472
5,không dấu,edge-tts_woman,-90.68557,47.700912
5,không dấu,VieNEU-TTS,47.431763,-70.9908
5,không dấu,edge-tts_woman,-62.7027,55.2208
5,không dấu,audio_mms_output,-2.2273793,-47.60229
5,không dấu,audio_espeak,-21.966986,64.151665
5,không dấu,edge-tts_woman,95.90949,32.70721
5,không dấu,VieNEU-TTS,-47.840317,-53.992046
5,không dấu,audio_mms_output,-50.44876,-21.703539
5,không dấu,audio_mms_output,35.627617,-58.981224
5,không dấu,VieNEU-TTS,-17.033041,-81.503525
5,không dấu,audio_mms_output,-27.825247,-66.691536
5,không dấu,edge-tts_man,-14.683016,3.2702827
5,không dấu,VieNEU-TTS,33.61749,-59.53697
5,không dấu,edge-tts_man,-39.2523,43.649555
5,không dấu,audio_espeak,-64.639206,82.73512
5,không dấu,edge-tts_woman,-95.54029,37.033607
5,không dấu,VieNEU-TTS,46.515324,-55.435524
5,không dấu,edge-tts_woman,-86.89592,-5.321767
5,không dấu,audio_mms_output,-49.448765,4.6086545
5,không dấu,VieNEU-TTS,-73.06553,-37.56662
5,không dấu,edge-tts_man,54.544815,31.467846
2,hỏi,audio_mms_output,-66.24826,-52.119614
5,không dấu,VieNEU-TTS,18.783731,-85.38608
5,không dấu,edge-tts_man,-12.282815,11.760358
5,không dấu,edge-tts_woman,84.97235,-27.823214
5,không dấu,audio_mms_output,-42.014,-30.439627
5,không dấu,audio_espeak,32.499516,82.724304
5,không dấu,edge-tts_woman,-77.4633,5.2765102
5,không dấu,edge-tts_woman,-81.71111,56.686157
5,không dấu,audio_espeak,-10.680657,85.40119
5,không dấu,edge-tts_man,40.97206,-14.0391
4,nặng,edge-tts_woman,98.602646,-14.572762
1,huyền,VieNEU-TTS,16.042025,-63.731552
5,không dấu,edge-tts_man,-42.087963,30.907799
1,huyền,VieNEU-TTS,8.313894,-35.990437
5,không dấu,edge-tts_woman,77.74163,-24.85904
5,không dấu,edge-tts_man,1.4221616,4.1257534
5,không dấu,audio_mms_output,11.817104,-78.49979
